# Airline ICAO-to-telephony map, derived from OpenFlights airlines.dat.
# Source: https://openflights.org/data.html
# License: ODbL 1.0 (see LICENSE-OPENFLIGHTS.txt in this directory)
# Columns: icao<TAB>callsign<TAB>name<TAB>country
# Regenerate: python tools/refresh-airlines.py
AKX	ALFA WING	Air Nippon Network Co. Ltd.	Japan
AKY	YAK-SERVICE	Yak-Service	Russia
AKZ	ABSOLUTE	AK Navigator LLC	Kazakhstan
ALB	ALBATROS	Aero Albatros	Mexico
ALD	ALBION	Albion Aviation	United Kingdom
ALE	AEROALAS	Aeroalas Colombia	Colombia
ALF	ACEFORCE	Allied Command Europe (Mobile Force)	Belgium
ALG	AIRLOG	Air Logistics	United States
ALJ	ALPIN HELI	Heli Ambulance Team	Austria
ALK	SRILANKAN	SriLankan Airlines	Sri Lanka
ALL	VALLARTA	Aerovallarta	Mexico
ALM	ANTILLEAN	Air ALM	Netherlands Antilles
ALN	CHICAGO LINCOLN	Air Lincoln	United States
ALO	ALLEGHENY	Allegheny Commuter Airlines	United States
ALP	ALPINER	Alpliner AG	Switzerland
